### BatterySoCMonitor version 1.1.0
# delay		:	10
# verbose	:	True
# beautify	:	True
# log_file	:	log files/Lenovo-Yoga-530-Fedora_idle.txt
# minimum_soc	:	15
# maximum_soc	:	None
# cmd_start	:	None
# cmd_end	:	shutdown now
# workers	:	None

timeExecuted	bat %	timeRemaining
hh:mm:ss		hh:mm:ss
---------	-------	---------
04:09:00	 63.22%	08:02:56
04:09:10	 63.20%	08:03:04
04:09:20	 63.17%	08:03:01
04:09:30	 63.14%	08:02:30
04:09:40	 63.11%	08:02:08
04:09:50	 63.10%	08:02:35
04:10:00	 63.70%	08:02:04
04:10:10	 63.30%	08:01:52
04:10:20	 63.20%	07:51:48
04:10:30	 62.99%	07:55:47
04:10:40	 62.99%	08:00:59
04:10:50	 62.96%	08:00:00
04:11:00	 62.93%	08:01:04
04:11:10	 62.90%	08:01:02
04:11:20	 62.89%	08:00:40
04:11:30	 62.85%	08:00:28
04:11:40	 62.84%	08:00:26
04:11:50	 62.81%	08:00:23
04:12:00	 62.78%	08:00:31
04:12:10	 62.75%	07:59:02
04:12:20	 62.72%	07:59:48
04:12:30	 62.71%	07:57:03
04:12:40	 62.67%	07:58:07
04:12:50	 62.67%	07:58:07
04:13:00	 62.64%	07:51:13
04:13:10	 62.63%	07:55:50
04:13:20	 62.60%	07:57:41
04:13:30	 62.57%	07:57:48
04:13:40	 62.54%	07:58:33
04:13:50	 62.52%	07:58:21
04:14:00	 62.50%	07:58:09
04:14:10	 62.46%	07:57:48
04:14:20	 62.43%	07:57:55
04:14:30	 62.42%	07:57:53
04:14:40	 62.39%	07:58:00
04:14:50	 62.36%	07:57:19
04:15:00	 62.34%	07:57:26
04:15:10	 62.34%	07:57:07
04:15:20	 62.31%	07:56:08
04:15:30	 62.28%	07:56:43
04:15:40	 62.25%	07:48:53
04:15:50	 62.24%	07:51:56
04:16:00	 62.21%	07:56:55
04:16:10	 62.17%	07:55:08
04:16:20	 62.15%	07:55:53
04:16:30	 62.13%	07:55:41
04:16:40	 62.10%	07:55:29
04:16:50	 62.70%	07:54:01
04:17:00	 62.40%	07:55:24
04:17:10	 62.30%	07:55:02
04:17:20	 62.00%	07:54:13
04:17:30	 62.00%	07:54:41
04:17:40	 61.97%	07:54:39
04:17:50	 61.95%	07:54:46
04:18:00	 61.92%	07:54:24
04:18:10	 61.89%	07:54:03
04:18:20	 61.86%	07:41:34
04:18:30	 61.85%	07:49:07
04:18:40	 61.82%	07:52:21
04:18:50	 61.78%	07:53:05
04:19:00	 61.77%	07:52:06
04:19:10	 61.74%	07:53:10
04:19:20	 61.71%	07:52:48
04:19:30	 61.71%	07:50:37
04:19:40	 61.68%	07:52:46
04:19:50	 61.65%	07:52:43
04:20:00	 61.64%	07:49:52
04:20:10	 61.60%	07:52:10
04:20:20	 61.57%	07:52:07
04:20:30	 61.56%	07:50:12
04:20:40	 61.53%	07:49:13
04:20:50	 61.50%	07:50:25
04:21:00	 61.47%	07:37:45
04:21:10	 61.45%	07:46:09
04:21:20	 61.42%	07:50:46
04:21:30	 61.39%	07:49:38
04:21:40	 61.38%	07:48:11
04:21:50	 61.35%	07:50:38
04:22:00	 61.32%	07:50:07
04:22:10	 61.32%	07:46:51
04:22:20	 61.29%	07:50:14
04:22:30	 61.27%	07:49:43
04:22:40	 61.25%	07:47:11
04:22:50	 61.21%	07:48:23
04:23:00	 61.18%	07:49:17
04:23:10	 61.17%	07:47:59
04:23:20	 61.14%	07:47:47
04:23:30	 61.11%	07:48:50
04:23:40	 61.90%	07:15:33
04:23:50	 61.60%	07:27:50
04:24:00	 61.30%	07:39:03
04:24:10	 61.00%	07:38:52
04:24:20	 60.99%	07:42:08
04:24:30	 60.96%	07:47:48
04:24:40	 60.96%	07:48:44
04:24:50	 60.92%	07:41:54
04:25:00	 60.88%	07:18:57
04:25:10	 60.85%	06:59:42
04:25:20	 60.82%	07:14:38
04:25:30	 60.82%	07:33:21
04:25:40	 60.79%	07:43:21
04:25:50	 60.78%	07:43:09
04:26:00	 60.75%	07:46:30
04:26:10	 60.71%	07:46:09
04:26:20	 60.70%	07:36:13
04:26:30	 60.67%	07:42:40
04:26:40	 60.64%	07:43:23
04:26:50	 60.61%	07:43:11
04:27:00	 60.59%	07:44:32
04:27:10	 60.57%	07:44:57
04:27:20	 60.53%	07:43:03
04:27:30	 60.53%	07:43:49
04:27:40	 60.49%	07:44:58
04:27:50	 60.49%	07:45:45
04:28:00	 60.46%	07:44:37
04:28:10	 60.43%	07:44:06
04:28:20	 60.40%	07:44:03
04:28:30	 60.39%	07:43:42
04:28:40	 60.35%	07:43:39
04:28:50	 60.32%	07:43:27
04:29:00	 60.31%	07:32:14
04:29:10	 60.28%	07:39:32
04:29:20	 60.25%	07:39:29
04:29:30	 60.22%	07:39:26
04:29:40	 60.20%	07:40:09
04:29:50	 60.20%	07:42:46
04:30:00	 60.17%	07:34:31
04:30:10	 60.14%	07:39:54
04:30:20	 60.13%	07:40:01
04:30:30	 60.10%	07:42:35
04:30:40	 60.70%	07:37:29
04:30:50	 60.40%	07:41:34
04:31:00	 60.20%	07:41:12
04:31:10	 59.99%	07:39:56
04:31:20	 59.96%	07:40:48
04:31:30	 59.93%	07:40:46
04:31:40	 59.92%	07:32:33
04:31:50	 59.89%	07:32:39
04:32:00	 59.85%	07:37:15
04:32:10	 59.84%	07:30:11
04:32:20	 59.84%	07:34:30
04:32:30	 59.81%	07:38:50
04:32:40	 59.78%	07:35:09
04:32:50	 59.75%	07:37:22
04:33:00	 59.72%	07:37:29
04:33:10	 59.71%	07:40:20
04:33:20	 59.67%	07:38:55
04:33:30	 59.65%	07:38:43
04:33:40	 59.63%	07:38:31
04:33:50	 59.60%	07:37:33
04:34:00	 59.57%	07:37:02
04:34:10	 59.54%	07:38:13
04:34:20	 59.53%	07:28:08
04:34:30	 59.50%	07:32:31
04:34:40	 59.46%	07:35:11
04:34:50	 59.46%	07:34:16
04:35:00	 59.45%	07:37:16
04:35:10	 59.42%	07:37:03
04:35:20	 59.39%	07:32:28
04:35:30	 59.36%	07:35:45
04:35:40	 59.34%	07:34:38
04:35:50	 59.32%	07:35:21
04:36:00	 59.28%	07:35:09
04:36:10	 59.27%	07:34:57
04:36:20	 59.24%	07:34:36
04:36:30	 59.21%	07:35:36
04:36:40	 59.18%	07:34:48
04:36:50	 59.18%	07:34:30
04:37:00	 59.13%	07:23:09
04:37:10	 59.13%	07:27:14
04:37:20	 59.10%	07:32:50
04:37:30	 59.70%	07:30:05
04:37:40	 59.60%	07:33:21
04:37:50	 59.30%	07:34:21
04:38:00	 59.00%	07:30:50
04:38:10	 58.97%	07:33:03
04:38:20	 58.95%	07:34:03
04:38:30	 58.92%	07:34:28
04:38:40	 58.89%	07:33:30
04:38:50	 58.86%	07:33:18
04:39:00	 58.85%	07:33:24
04:39:10	 58.85%	07:30:50
04:39:20	 58.82%	07:33:12
04:39:30	 58.79%	07:32:51
04:39:40	 58.77%	07:22:44
04:39:50	 58.74%	07:25:44
04:40:00	 58.71%	07:32:33
04:40:10	 58.68%	07:28:36
04:40:20	 58.67%	07:30:39
04:40:30	 58.64%	07:29:15
04:40:40	 58.60%	07:28:27
04:40:50	 58.59%	07:29:00
04:41:00	 58.56%	07:31:30
04:41:10	 58.53%	07:30:15
04:41:20	 58.50%	07:30:39
04:41:30	 58.50%	07:30:30
04:41:40	 58.47%	07:30:27
04:41:50	 58.46%	07:29:02
04:42:00	 58.42%	07:28:06
04:42:10	 58.40%	07:25:40
04:42:20	 58.38%	07:17:30
04:42:30	 58.35%	07:21:45
04:42:40	 58.32%	07:25:57
04:42:50	 58.29%	07:23:42
04:43:00	 58.27%	07:26:54
04:43:10	 58.25%	07:27:44
04:43:20	 58.21%	07:25:36
04:43:30	 58.20%	07:26:18
04:43:40	 58.17%	07:28:47
04:43:50	 58.17%	07:28:47
04:44:00	 58.14%	07:27:05
04:44:10	 58.11%	07:28:14
04:44:20	 58.90%	07:26:41
04:44:30	 58.70%	07:26:29
04:44:40	 58.30%	07:26:17
04:44:50	 58.00%	07:24:18
04:45:00	 57.99%	07:14:25
04:45:10	 57.96%	07:21:16
04:45:20	 57.93%	07:23:16
04:45:30	 57.90%	07:22:11
04:45:40	 57.88%	07:23:54
04:45:50	 57.85%	07:26:04
04:46:00	 57.82%	07:20:34
04:46:10	 57.81%	07:23:53
04:46:20	 57.81%	07:24:56
04:46:30	 57.78%	07:21:29
04:46:40	 57.75%	07:25:25
04:46:50	 57.72%	07:25:22
04:47:00	 57.70%	07:21:10
04:47:10	 57.67%	07:19:31
04:47:20	 57.64%	07:23:43
04:47:30	 57.61%	07:23:31
04:47:40	 57.60%	07:12:20
04:47:50	 57.57%	07:18:35
04:48:00	 57.53%	07:23:04
04:48:10	 57.52%	07:20:31
04:48:20	 57.49%	07:22:22
04:48:30	 57.49%	07:23:25
04:48:40	 57.46%	07:21:08
04:48:50	 57.43%	07:21:14
04:49:00	 57.40%	07:22:57
04:49:10	 57.39%	07:19:31
04:49:20	 57.35%	07:21:31
04:49:30	 57.34%	07:22:39
04:49:40	 57.31%	07:19:30
04:49:50	 57.28%	07:19:53
04:50:00	 57.25%	07:20:52
04:50:10	 57.22%	07:22:26
04:50:20	 57.21%	07:07:35
04:50:30	 57.17%	07:15:44
04:50:40	 57.14%	07:20:04
04:50:50	 57.14%	07:16:33
04:51:00	 57.13%	07:18:50
04:51:10	 57.10%	07:20:41
04:51:20	 57.70%	07:16:23
04:51:30	 57.40%	07:18:23
04:51:40	 57.20%	07:20:41
04:51:50	 57.00%	07:20:02
04:52:00	 56.96%	07:17:38
04:52:10	 56.95%	07:17:35
04:52:20	 56.92%	07:14:46
04:52:30	 56.89%	07:14:51
04:52:40	 56.86%	07:15:57
04:52:50	 56.84%	07:18:49
04:53:00	 56.82%	07:07:35
04:53:10	 56.82%	07:15:16
04:53:20	 56.78%	07:18:25
04:53:30	 56.75%	07:13:08
04:53:40	 56.74%	07:15:58
04:53:50	 56.71%	07:17:49
04:54:00	 56.67%	07:12:41
04:54:10	 56.65%	07:15:22
04:54:20	 56.63%	07:16:11
04:54:30	 56.60%	07:15:59
04:54:40	 56.57%	07:17:06
04:54:50	 56.54%	07:14:43
04:55:00	 56.53%	06:42:09
04:55:10	 56.50%	06:32:16
04:55:20	 56.47%	06:48:52
04:55:30	 56.45%	07:03:27
04:55:40	 56.42%	06:58:05
04:55:50	 56.39%	07:09:30
04:56:00	 56.39%	07:13:48
04:56:10	 56.36%	07:10:18
04:56:20	 56.35%	07:14:16
04:56:30	 56.32%	07:15:14
04:56:40	 56.28%	07:11:42
04:56:50	 56.27%	07:14:59
04:57:00	 56.24%	07:14:29
04:57:10	 56.21%	07:10:15
04:57:20	 56.18%	07:12:03
04:57:30	 56.15%	07:13:09
04:57:40	 56.14%	07:09:30
04:57:50	 56.10%	07:10:36
04:58:00	 56.90%	07:11:24
04:58:10	 56.60%	07:12:21
04:58:20	 56.60%	07:02:43
04:58:30	 56.30%	07:10:51
04:58:40	 56.00%	07:11:40
04:58:50	 55.97%	07:07:36
04:59:00	 55.96%	07:10:15
04:59:10	 55.92%	07:10:12
04:59:20	 55.89%	07:08:00
04:59:30	 55.88%	07:12:41
04:59:40	 55.85%	07:11:37
04:59:50	 55.82%	07:06:24
05:00:00	 55.79%	07:05:47
05:00:10	 55.77%	07:08:17
05:00:20	 55.77%	07:05:43
05:00:30	 55.75%	07:07:48
05:00:40	 55.71%	07:10:02
05:00:50	 55.68%	07:05:24
05:01:00	 55.67%	07:01:59
05:01:10	 55.64%	07:07:59
05:01:20	 55.61%	07:07:56
05:01:30	 55.59%	07:08:53
05:01:40	 55.56%	07:09:50
05:01:50	 55.53%	07:09:38
05:02:00	 55.50%	07:02:28
05:02:10	 55.49%	07:03:24
05:02:20	 55.46%	07:06:52
05:02:30	 55.42%	07:03:33
05:02:40	 55.40%	07:05:29
05:02:50	 55.40%	07:07:54
05:03:00	 55.38%	07:03:09
05:03:10	 55.35%	07:07:13
05:03:20	 55.32%	07:07:18
05:03:30	 55.29%	07:03:41
05:03:40	 55.28%	07:01:31
05:03:50	 55.25%	07:00:04
05:04:00	 55.22%	07:03:48
05:04:10	 55.20%	07:00:56
05:04:20	 55.17%	07:05:40
05:04:30	 55.14%	07:04:36
05:04:40	 55.11%	07:01:44
05:04:50	 55.10%	07:01:15
05:05:00	 55.70%	07:03:01
05:05:10	 55.30%	07:00:34
05:05:20	 55.20%	07:00:39
05:05:30	 54.99%	07:03:33
05:05:40	 54.96%	07:00:15
05:05:50	 54.96%	07:02:13
05:06:00	 54.90%	07:05:22
05:06:10	 54.89%	06:58:16
05:06:20	 54.89%	06:54:34
05:06:30	 54.85%	07:01:25
05:06:40	 54.82%	07:04:20
05:06:50	 54.81%	07:00:27
05:07:00	 54.78%	07:02:56
05:07:10	 54.75%	06:59:38
05:07:20	 54.72%	06:58:44
05:07:30	 54.70%	07:00:30
05:07:40	 54.67%	07:02:16
05:07:50	 54.64%	06:59:15
05:08:00	 54.63%	07:00:53
05:08:10	 54.60%	07:03:13
05:08:20	 54.57%	06:58:22
05:08:30	 54.57%	07:00:45
05:08:40	 54.52%	07:02:20
05:08:50	 54.50%	06:55:17
05:09:00	 54.50%	06:51:36
05:09:10	 54.46%	06:58:58
05:09:20	 54.43%	06:57:22
05:09:30	 54.42%	06:56:21
05:09:40	 54.39%	06:59:12
05:09:50	 54.36%	07:00:16
05:10:00	 54.34%	06:56:51
05:10:10	 54.31%	06:58:03
05:10:20	 54.28%	06:56:19
05:10:30	 54.25%	06:55:00
05:10:40	 54.24%	06:56:53
05:10:50	 54.21%	06:59:12
05:11:00	 54.17%	06:55:31
05:11:10	 54.15%	06:59:39
05:11:20	 54.13%	06:59:35
05:11:30	 54.10%	06:52:10
05:11:40	 54.70%	06:49:32
05:11:50	 54.70%	06:57:55
05:12:00	 54.40%	06:58:42
05:12:10	 54.30%	06:47:40
05:12:20	 54.00%	06:54:24
05:12:30	 53.96%	06:58:14
05:12:40	 53.95%	06:50:10
05:12:50	 53.92%	06:53:39
05:13:00	 53.89%	06:56:39
05:13:10	 53.86%	06:55:28
05:13:20	 53.84%	06:53:12
05:13:30	 53.82%	06:57:01
05:13:40	 53.78%	06:54:02
05:13:50	 53.77%	06:56:54
05:14:00	 53.74%	06:55:43
05:14:10	 53.71%	06:47:02
05:14:20	 53.71%	06:49:11
05:14:30	 53.68%	06:52:00
05:14:40	 53.65%	06:54:58
05:14:50	 53.64%	06:49:33
05:15:00	 53.60%	06:52:38
05:15:10	 53.57%	06:54:30
05:15:20	 53.56%	06:48:32
05:15:30	 53.53%	06:50:48
05:15:40	 53.50%	06:53:04
05:15:50	 53.47%	06:48:45
05:16:00	 53.45%	06:51:01
05:16:10	 53.42%	06:52:11
05:16:20	 53.39%	06:49:07
05:16:30	 53.38%	06:48:46
05:16:40	 53.35%	06:53:23
05:16:50	 53.32%	06:43:17
05:17:00	 53.29%	06:44:17
05:17:10	 53.29%	06:46:01
05:17:20	 53.27%	06:50:10
05:17:30	 53.24%	06:45:53
05:17:40	 53.21%	06:49:54
05:17:50	 53.18%	06:49:25
05:18:00	 53.17%	06:45:50
05:18:10	 53.14%	06:48:04
05:18:20	 53.10%	06:49:55
05:18:30	 53.90%	06:46:43
05:18:40	 53.60%	06:49:39
05:18:50	 53.30%	06:49:43
05:19:00	 53.00%	06:45:10
05:19:10	 52.97%	06:47:08
05:19:20	 52.96%	06:48:10
05:19:30	 52.92%	06:39:48
05:19:40	 52.90%	06:44:14
05:19:50	 52.88%	06:44:19
05:20:00	 52.88%	06:45:39
05:20:10	 52.85%	06:44:07
05:20:20	 52.82%	06:42:58
05:20:30	 52.79%	06:46:00
05:20:40	 52.78%	06:42:59
05:20:50	 52.75%	06:45:20
05:21:00	 52.71%	06:47:02
05:21:10	 52.70%	06:43:59
05:21:20	 52.67%	06:45:41
05:21:30	 52.64%	06:47:40
05:21:40	 52.61%	06:45:17
05:21:50	 52.59%	06:45:21
05:22:00	 52.57%	06:47:20
05:22:10	 52.53%	06:31:50
05:22:20	 52.50%	06:38:36
05:22:30	 52.49%	06:42:23
05:22:40	 52.49%	06:40:23
05:22:50	 52.46%	06:40:11
05:23:00	 52.43%	06:42:56
05:23:10	 52.40%	06:45:02
05:23:20	 52.38%	06:40:31
05:23:30	 52.35%	06:42:20
05:23:40	 52.32%	06:46:12
05:23:50	 52.31%	06:42:20
05:24:00	 52.28%	06:42:56
05:24:10	 52.25%	06:43:33
05:24:20	 52.22%	06:38:40
05:24:30	 52.20%	06:40:27
05:24:40	 52.17%	06:43:05
05:24:50	 52.14%	06:28:40
05:25:00	 52.11%	06:14:03
05:25:10	 52.10%	05:59:06
05:25:20	 52.70%	06:12:10
05:25:30	 52.40%	06:24:54
05:25:40	 52.20%	06:33:25
05:25:50	 51.99%	06:37:40
05:26:00	 51.96%	06:35:38
05:26:10	 51.93%	06:38:20
05:26:20	 51.93%	06:42:37
05:26:30	 51.92%	06:38:31
05:26:40	 51.89%	06:40:04
05:26:50	 51.85%	06:40:48
05:27:00	 51.84%	06:37:00
05:27:10	 51.81%	06:37:43
05:27:20	 51.78%	06:40:04
05:27:30	 51.75%	06:25:00
05:27:40	 51.72%	06:35:01
05:27:50	 51.71%	06:37:59
05:28:00	 51.67%	06:36:59
05:28:10	 51.64%	06:36:24
05:28:20	 51.63%	06:39:15
05:28:30	 51.60%	06:39:43
05:28:40	 51.57%	06:36:11
05:28:50	 51.54%	06:37:43
05:29:00	 51.54%	06:38:39
05:29:10	 51.52%	06:38:19
05:29:20	 51.50%	06:38:07
05:29:30	 51.46%	06:37:55
05:29:40	 51.45%	06:34:00
05:29:50	 51.42%	06:32:46
05:30:00	 51.39%	06:34:47
05:30:10	 51.36%	06:22:13
05:30:20	 51.34%	06:26:39
05:30:30	 51.32%	06:31:11
05:30:40	 51.28%	06:28:40
05:30:50	 51.25%	06:31:42
05:31:00	 51.24%	06:33:27
05:31:10	 51.21%	06:38:10
05:31:20	 51.18%	06:32:55
05:31:30	 51.15%	06:36:41
05:31:40	 51.13%	06:36:29
05:31:50	 51.10%	06:32:43
05:32:00	 51.10%	06:30:22
05:32:10	 51.70%	06:30:26
05:32:20	 51.60%	06:28:18
05:32:30	 51.30%	06:31:04
05:32:40	 51.00%	06:30:37
05:32:50	 50.97%	06:23:09
05:33:00	 50.95%	06:28:24
05:33:10	 50.92%	06:31:03
05:33:20	 50.89%	06:29:18
05:33:30	 50.86%	06:28:50
05:33:40	 50.85%	06:32:25
05:33:50	 50.82%	06:34:12
05:34:00	 50.78%	06:31:06
05:34:10	 50.77%	06:31:49
05:34:20	 50.74%	06:32:32
05:34:30	 50.71%	06:28:33
05:34:40	 50.71%	06:28:25
05:34:50	 50.68%	06:27:27
05:35:00	 50.65%	06:26:51
05:35:10	 50.64%	06:27:41
05:35:20	 50.60%	06:26:51
05:35:30	 50.59%	06:20:05
05:35:40	 50.56%	06:23:39
05:35:50	 50.53%	06:29:44
05:36:00	 50.50%	06:25:17
05:36:10	 50.47%	06:27:55
05:36:20	 50.46%	06:28:53
05:36:30	 50.42%	06:28:33
05:36:40	 50.39%	06:27:11
05:36:50	 50.38%	06:29:03
05:37:00	 50.35%	06:29:54
05:37:10	 50.32%	06:24:47
05:37:20	 50.32%	06:28:47
05:37:30	 50.29%	06:30:25
05:37:40	 50.25%	06:26:30
05:37:50	 50.25%	06:27:24
05:38:00	 50.21%	06:29:49
05:38:10	 50.20%	06:18:15
05:38:20	 50.17%	06:23:43
05:38:30	 50.14%	06:27:15
05:38:40	 50.11%	06:24:12
05:38:50	 50.90%	06:24:54
05:39:00	 50.70%	06:27:02
05:39:10	 50.30%	06:25:09
05:39:20	 50.00%	06:25:20
05:39:30	 49.99%	06:26:10
05:39:40	 49.96%	06:25:58
05:39:50	 49.92%	06:22:10
05:40:00	 49.92%	06:22:56
05:40:10	 49.90%	06:26:28
05:40:20	 49.85%	06:22:36
05:40:30	 49.85%	06:24:08
05:40:40	 49.82%	06:23:09
05:40:50	 49.79%	06:13:58
05:41:00	 49.78%	06:19:58
05:41:10	 49.75%	06:24:21
05:41:20	 49.72%	06:19:26
05:41:30	 49.70%	06:22:25
05:41:40	 49.67%	06:24:08
05:41:50	 49.64%	06:18:13
05:42:00	 49.61%	06:21:49
05:42:10	 49.60%	06:20:36
05:42:20	 49.57%	06:19:53
05:42:30	 49.53%	06:20:04
05:42:40	 49.52%	06:20:45
05:42:50	 49.52%	06:23:34
05:43:00	 49.46%	06:19:43
05:43:10	 49.43%	06:20:55
05:43:20	 49.43%	06:21:03
05:43:30	 49.40%	06:11:53
05:43:40	 49.39%	06:16:59
05:43:50	 49.35%	06:20:04
05:44:00	 49.34%	06:16:42
05:44:10	 49.31%	06:19:24
05:44:20	 49.28%	06:21:22
05:44:30	 49.25%	06:16:07
05:44:40	 49.22%	06:18:41
05:44:50	 49.21%	06:18:28
05:45:00	 49.17%	06:17:08
05:45:10	 49.14%	06:19:05
05:45:20	 49.13%	06:17:00
05:45:30	 49.10%	06:18:49
05:45:40	 49.70%	06:17:59
05:45:50	 49.40%	06:17:54
05:46:00	 49.40%	06:20:19
05:46:10	 49.20%	06:09:54
05:46:20	 49.00%	06:17:00
05:46:30	 48.96%	06:18:34
05:46:40	 48.93%	06:15:43
05:46:50	 48.92%	06:15:39
05:47:00	 48.89%	06:16:34
05:47:10	 48.86%	06:09:34
05:47:20	 48.84%	06:14:10
05:47:30	 48.81%	05:30:02
05:47:40	 48.78%	04:08:06
05:47:50	 48.67%	02:29:18
05:48:00	 48.65%	03:22:03
05:48:10	 48.63%	04:20:04
05:48:20	 48.60%	05:00:09
05:48:30	 48.57%	05:32:33
05:48:40	 48.54%	05:58:16
05:48:50	 48.53%	05:57:16
05:49:00	 48.50%	06:06:27
05:49:10	 48.47%	06:10:38
05:49:20	 48.45%	06:08:43
05:49:30	 48.42%	06:11:13
05:49:40	 48.39%	06:13:30
05:49:50	 48.36%	06:08:00
05:50:00	 48.36%	06:11:41
05:50:10	 48.35%	06:12:29
05:50:20	 48.32%	06:07:51
05:50:30	 48.28%	06:09:14
05:50:40	 48.27%	06:11:53
05:50:50	 48.24%	06:11:18
05:51:00	 48.21%	06:09:15
05:51:10	 48.18%	06:10:10
05:51:20	 48.15%	06:11:05
05:51:30	 48.14%	06:02:52
05:51:40	 48.10%	06:08:42
05:51:50	 48.70%	06:09:44
05:52:00	 48.60%	06:03:56
05:52:10	 48.30%	06:05:40
05:52:20	 48.00%	06:08:31
05:52:30	 47.97%	06:01:48
05:52:40	 47.97%	06:06:51
05:52:50	 47.95%	06:08:36
05:53:00	 47.92%	06:04:45
05:53:10	 47.89%	06:07:21
05:53:20	 47.88%	06:10:44
05:53:30	 47.85%	06:09:47
05:53:40	 47.82%	06:06:01
05:53:50	 47.79%	06:08:23
05:54:00	 47.77%	06:09:03
05:54:10	 47.75%	06:01:20
05:54:20	 47.71%	06:05:57
05:54:30	 47.68%	06:08:34
05:54:40	 47.67%	06:04:35
05:54:50	 47.64%	06:02:56
05:55:00	 47.61%	06:07:51
05:55:10	 47.59%	05:23:39
05:55:20	 47.56%	05:44:33
05:55:30	 47.53%	05:55:54
05:55:40	 47.50%	05:57:06
05:55:50	 47.49%	06:00:40
05:56:00	 47.46%	06:03:06
05:56:10	 47.42%	06:05:42
05:56:20	 47.42%	06:03:01
05:56:30	 47.40%	06:04:24
05:56:40	 47.38%	06:06:02
05:56:50	 47.35%	06:00:02
05:57:00	 47.32%	06:04:46
05:57:10	 47.29%	06:02:45
05:57:20	 47.28%	06:00:09
05:57:30	 47.25%	06:02:36
05:57:40	 47.21%	06:05:48
05:57:50	 47.20%	06:01:14
05:58:00	 47.17%	06:03:05
05:58:10	 47.14%	06:06:19
05:58:20	 47.11%	06:03:54
05:58:30	 47.90%	06:02:14
05:58:40	 47.90%	06:06:02
05:58:50	 47.30%	06:04:09
05:59:00	 47.30%	06:02:12
05:59:10	 47.20%	06:04:11
05:59:20	 46.99%	06:03:15
05:59:30	 46.96%	05:55:04
05:59:40	 46.93%	06:01:09
05:59:50	 46.90%	05:59:52
06:00:00	 46.89%	05:54:01
06:00:10	 46.85%	05:57:13
06:00:20	 46.82%	05:59:45
06:00:30	 46.81%	05:54:56
06:00:40	 46.78%	05:58:02
06:00:50	 46.75%	06:00:43
06:01:00	 46.72%	05:56:34
06:01:10	 46.70%	05:58:24
06:01:20	 46.67%	06:01:56
06:01:30	 46.64%	06:02:28
06:01:40	 46.64%	06:01:29
06:01:50	 46.61%	05:59:35
06:02:00	 46.60%	05:58:04
06:02:10	 46.57%	05:49:42
06:02:20	 46.54%	05:56:36
06:02:30	 46.52%	05:59:02
06:02:40	 46.49%	05:52:41
06:02:50	 46.46%	05:55:53
06:03:00	 46.43%	05:57:57
06:03:10	 46.42%	05:53:36
06:03:20	 46.39%	05:56:57
06:03:30	 46.35%	05:57:42
06:03:40	 46.34%	05:53:35
06:03:50	 46.31%	05:55:02
06:04:00	 46.28%	05:51:54
06:04:10	 46.25%	05:56:18
06:04:20	 46.22%	05:54:33
06:04:30	 46.22%	05:53:16
06:04:40	 46.21%	05:53:53
06:04:50	 46.17%	05:44:44
06:05:00	 46.15%	05:51:02
06:05:10	 46.13%	05:54:21
06:05:20	 46.10%	05:49:50
06:05:30	 46.70%	05:53:21
06:05:40	 46.40%	05:56:29
06:05:50	 46.30%	05:50:09
06:06:00	 46.00%	05:52:31
06:06:10	 45.96%	05:54:13
06:06:20	 45.95%	05:51:04
06:06:30	 45.92%	05:51:55
06:06:40	 45.89%	05:53:29
06:06:50	 45.86%	05:52:07
06:07:00	 45.84%	05:51:19
06:07:10	 45.82%	05:52:46
06:07:20	 45.82%	05:51:00
06:07:30	 45.78%	05:45:58
06:07:40	 45.75%	05:50:36
06:07:50	 45.74%	05:52:10
06:08:00	 45.71%	05:48:42
06:08:10	 45.68%	05:50:21
06:08:20	 45.65%	05:51:27
06:08:30	 45.63%	05:49:02
06:08:40	 45.60%	05:50:14
06:08:50	 45.57%	05:51:12
06:09:00	 45.56%	05:46:08
06:09:10	 45.53%	05:48:07
06:09:20	 45.50%	05:49:46
06:09:30	 45.47%	05:47:43
06:09:40	 45.45%	05:48:27
06:09:50	 45.42%	05:49:10
06:10:00	 45.39%	05:49:05
06:10:10	 45.36%	05:41:55
06:10:20	 45.36%	05:44:38
06:10:30	 45.35%	05:50:06
06:10:40	 45.32%	05:45:57
06:10:50	 45.29%	05:49:13
06:11:00	 45.27%	05:50:05
06:11:10	 45.24%	05:47:39
06:11:20	 45.21%	05:48:23
06:11:30	 45.18%	05:50:46
06:11:40	 45.17%	05:47:17
06:11:50	 45.14%	05:48:36
06:12:00	 45.10%	05:46:05
06:12:10	 45.90%	05:37:40
06:12:20	 45.60%	05:43:03
06:12:30	 45.30%	05:46:03
06:12:40	 45.00%	05:43:13
06:12:50	 44.97%	05:39:25
06:13:00	 44.97%	05:44:03
06:13:10	 44.96%	05:47:18
06:13:20	 44.92%	05:43:05
06:13:30	 44.89%	05:44:29
06:13:40	 44.88%	05:45:46
06:13:50	 44.85%	05:43:58
06:14:00	 44.82%	05:45:50
06:14:10	 44.79%	05:47:51
06:14:20	 44.77%	05:43:22
06:14:30	 44.75%	05:43:58
06:14:40	 44.71%	05:47:22
06:14:50	 44.70%	05:41:17
06:15:00	 44.67%	05:43:22
06:15:10	 44.64%	05:45:56
06:15:20	 44.61%	05:40:28
06:15:30	 44.59%	05:36:28
06:15:40	 44.59%	05:40:23
06:15:50	 44.57%	05:44:38
06:16:00	 44.53%	05:41:00
06:16:10	 44.50%	05:43:12
06:16:20	 44.49%	05:43:41
06:16:30	 44.46%	05:42:47
06:16:40	 44.43%	05:43:24
